AREA NAME,AREA CODE,District Name,District,LEAD FINANCE NBR,ZIP CODE,ZIP CLASS CODE,LOCALE NAME,LOCALE KEY,LOCALE TYPE,PHYSICAL DELV ADDR,PHYSICAL CITY,PHYSICAL STATE,PHYSICAL ZIP,PHYSICAL ZIP 4
ATLANTIC,4B,PENNSYLVANIA 1,150,415688,15621,P,MOUNT PLEASANT,PX19971,P,24 RUMBAUGH AVE,MOUNT PLEASANT,PA,15666,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,410700,15750,,BLAIRSVILLE,PX17242,P,24 S WALNUT ST,BLAIRSVILLE,PA,15717,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,417140,15758,,ROCHESTER MILLS,PX1A794,P,4941 RICHMOND RD,ROCHESTER MILLS,PA,15771,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,417972,15775,,SPANGLER,PX1B163,P,1904 BIGLER AVE STE 2,SPANGLER,PA,15775,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,417076,15822,,RIDGWAY,PX1A766,P,18 S MILL AVE,RIDGWAY,PA,15853,1058
ATLANTIC,4B,PENNSYLVANIA 1,150,414080,15915,,JOHNSTOWN,PX19093,P,111 FRANKLIN ST RM 105,JOHNSTOWN,PA,15901,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,413728,15953,,HOLLSOPPLE,PX18924,P,121 MAIN ST,HOLLSOPPLE,PA,15935,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,415888,16108,,NEW CASTLE,PX1A112,P,435 S CASCADE ST,NEW CASTLE,PA,16108,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,415860,16253,,NEW BETHLEHEM,PX1A104,P,451 BROAD ST,NEW BETHLEHEM,PA,16242,1100
ATLANTIC,4B,PENNSYLVANIA 1,150,414856,16257,,LUCINDA,PX19527,P,454 MAPLE DR,LUCINDA,PA,16235,9800
ATLANTIC,4B,PENNSYLVANIA 1,150,411252,16432,,CENTERVILLE,PX17566,P,18599 ERIE ST,CENTERVILLE,PA,16404,9800
ATLANTIC,4B,PENNSYLVANIA 1,150,412544,16515,,ERIE,PX18265,P,2108 E 38TH ST,ERIE,PA,16515,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,412544,16565,,ERIE,PX18265,P,2108 E 38TH ST,ERIE,PA,16515,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,414000,16638,,JAMES CREEK,PX19060,P,3322 OLD MOUNTAIN RD STE A,JAMES CREEK,PA,16657,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,411424,16670,,CLAYSBURG,PX17667,P,806 BEDFORD ST,CLAYSBURG,PA,16625,7706
ATLANTIC,4B,PENNSYLVANIA 1,150,414128,16728,,KANE,PX19113,P,131 N FRALEY ST,KANE,PA,16735,9997
ATLANTIC,4B,PENNSYLVANIA 1,150,410692,17071,P,BLAIN,PX17239,P,14 E MAIN ST,BLAIN,PA,17006,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,418232,17093,P,SUMMERDALE,PX1B412,P,202 3RD ST,SUMMERDALE,PA,17093,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,413900,17337,P,IDAVILLE,PX19003,P,3498 CARLISLE RD,IDAVILLE,PA,17337,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,414408,17611,,LANCASTER,PX19268,P,1400 HARRISBURG PIKE,LANCASTER,PA,17604,9992
ATLANTIC,4B,PENNSYLVANIA 1,150,410524,17843,,BEAVER SPRINGS,PX17128,P,85 PINE ST,BEAVER SPRINGS,PA,17812,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,418256,17877,P,SUNBURY,PX1B423,P,135 N 3RD ST,SUNBURY,PA,17801,9998
ATLANTIC,4B,PENNSYLVANIA 1,150,416920,17966,P,RAVINE,PX1A699,P,220 TREMONT RD,RAVINE,PA,17966,9800
ATLANTIC,4B,DE-PA 2,190,414582,18001,P,LEHIGH VALLEY,PX19356,P,17 S COMMERCE WAY,BETHLEHEM,PA,18017,9182
ATLANTIC,4B,DE-PA 2,190,414582,18005,P,LEHIGH VALLEY,PX19356,P,17 S COMMERCE WAY,BETHLEHEM,PA,18017,9182
ATLANTIC,4B,DE-PA 2,190,415480,18341,P,MINISINK HILLS,PX19871,P,0 RIVER RD,MINISINK HILLS,PA,18341,9900
ATLANTIC,4B,DE-PA 2,190,416676,18348,P,POCONO LAKE,PX1A586,P,1 ROUTE 940,POCONO LAKE,PA,18347,9998
ATLANTIC,4B,DE-PA 2,190,416316,18449,P,ORSON,PX1A347,P,3473 BELMONT TPKE,ORSON,PA,18449,9800
ATLANTIC,4B,DE-PA 2,190,417540,18515,,SCRANTON,PX1A957,P,2800 STAFFORD AVE,SCRANTON,PA,18505,9998
ATLANTIC,4B,DE-PA 2,190,410476,18601,P,BEACH HAVEN,PX17101,P,207 MAIN ST,BEACH HAVEN,PA,18601,9998
ATLANTIC,4B,DE-PA 2,190,419260,18711,,WILKES BARRE,PX1C026,P,300 S MAIN ST,WILKES BARRE,PA,18701,9990
ATLANTIC,4B,DE-PA 2,190,419440,18815,P,WYALUSING,PX1C107,P,58 CHURCH ST,WYALUSING,PA,18853,9998
ATLANTIC,4B,DE-PA 2,190,413076,18820,P,GIBSON,PX18591,P,7337 STATE ROUTE 547,GIBSON,PA,18820,9998
ATLANTIC,4B,DE-PA 2,190,414432,18827,P,LANESBORO,PX19281,P,408 MAIN ST,LANESBORO,PA,18827,9801
ATLANTIC,4B,DE-PA 2,190,416544,19019,P,PHILADELPHIA,PX1A496,P,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,416544,19108,P,PHILADELPHIA,PX1A496,P,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,416544,19109,,PHILADELPHIA,PX1A496,P,3000 CHESTNUT ST,PHILADELPHIA,PA,19104,9998
ATLANTIC,4B,DE-PA 2,190,415048,19345,P,MALVERN,PX19583,P,33 W KING ST,MALVERN,PA,19355,9998
ATLANTIC,4B,DE-PA 2,190,411626,19397,P,SOUTHEASTERN,PX1B157,P,1000 W VALLEY RD,SOUTHEASTERN,PA,19399,9998
ATLANTIC,4B,DE-PA 2,190,412220,19519,P,EARLVILLE,PX18093,P,7404 BOYERTOWN PIKE,EARLVILLE,PA,19519,9998
ATLANTIC,4B,DE-PA 2,190,095170,19716,,NEWARK,PV21334,P,401 OGLETOWN RD,NEWARK,DE,19711,9998
ATLANTIC,4B,DE-PA 2,190,096820,19735,,WILMINGTON,PV21381,P,3911 CONCORD PIKE,WILMINGTON,DE,19803,9997
ATLANTIC,4B,DE-PA 2,190,091760,19906,,DOVER,PV21248,P,445 BANK LN,DOVER,DE,19904,9997
ATLANTIC,4B,MARYLAND,200,105000,20022,P,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,105000,20050,P,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,VIRGINIA,230,518586,20163,P,STERLING,PX27763,P,150 S STERLING BLVD,STERLING,VA,20164,9998
OVERSEAS,4M,MILITARY POSTAL SERVSHANNON KELLY,090,512704,20189,,DULLES,PX26521,P,44715 PRENTICE DR,DULLES,VA,20101,9903
ATLANTIC,4B,MARYLAND,200,105000,20260,,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,105000,20374,,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,105000,20376,,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,105000,20388,,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,105000,20391,,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,105000,20398,,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,105000,20500,,WASHINGTON,PV21178,P,900 BRENTWOOD RD NE,WASHINGTON,DC,20018,9997
ATLANTIC,4B,MARYLAND,200,232736,20629,P,DOWELL,PV23364,P,14515 DOWELL RD,DOWELL,MD,20629,9998
ATLANTIC,4B,MARYLAND,200,236534,20682,P,NEWBURG,PV24060,P,12179 ROCK POINT RD,NEWBURG,MD,20664,9998
ATLANTIC,4B,MARYLAND,200,230900,21020,P,BORING,PV23012,P,14707 OLD HANOVER RD,BORING,MD,21020,9998
ATLANTIC,4B,MARYLAND,200,235760,21088,P,MANCHESTER,PV23913,P,3100 WESTMINSTER ST,MANCHESTER,MD,21102,9998
ATLANTIC,4B,MARYLAND,200,230360,21092,P,BALDWIN,PV22927,P,13516 LONG GREEN PIKE,BALDWIN,MD,21013,9998
ATLANTIC,4B,MARYLAND,200,230378,21233,,BALTIMORE,PV22932,P,900 E FAYETTE ST RM 118,BALTIMORE,MD,21233,9715
ATLANTIC,4B,MARYLAND,200,230378,21287,,BALTIMORE,PV22932,P,900 E FAYETTE ST RM 118,BALTIMORE,MD,21233,9715
ATLANTIC,4B,MARYLAND,200,230216,21405,,ANNAPOLIS,PV22891,P,60 WEST ST STE 101,ANNAPOLIS,MD,21401,9998
ATLANTIC,4B,MARYLAND,200,230810,21522,,BITTINGER,PV22995,P,60 MAYNARDIER RIDGE RD,BITTINGER,MD,21522,1102
ATLANTIC,4B,MARYLAND,200,233420,21542,P,FROSTBURG,PV23511,P,37 W MAIN ST,FROSTBURG,MD,21532,9998
ATLANTIC,4B,MARYLAND,200,231854,21656,P,CHURCH HILL,PV23176,P,558 MAIN ST,CHURCH HILL,MD,21623,9998
ATLANTIC,4B,MARYLAND,200,239126,21759,P,UNION BRIDGE,PV24530,P,111 PENROSE ST,UNION BRIDGE,MD,21791,9998
ATLANTIC,4B,MARYLAND,200,234068,21781,P,HAGERSTOWN,PV23622,P,44 W FRANKLIN ST,HAGERSTOWN,MD,21740,9998
ATLANTIC,4B,MARYLAND,200,239144,21792,P,UNIONVILLE,PV24534,P,13720 UNIONVILLE RD,UNIONVILLE,MD,21792,9998
ATLANTIC,4B,MARYLAND,200,237236,21852,P,PITTSVILLE,PV24186,P,7390 PINE ST,PITTSVILLE,MD,21850,9998
ATLANTIC,4B,MARYLAND,200,237632,21857,P,REHOBETH,PV24243,P,31358 REHOBETH RD,REHOBETH,MD,21857,1111
ATLANTIC,4B,VIRGINIA,230,513096,22034,,FAIRFAX,PX26583,P,10660 PAGE AVE,FAIRFAX,VA,22030,9998
ATLANTIC,4B,VIRGINIA,230,513096,22036,,FAIRFAX,PX26583,P,10660 PAGE AVE,FAIRFAX,VA,22030,9998
ATLANTIC,4B,VIRGINIA,230,515478,22067,,MC LEAN,PX27112,P,6841 ELM ST,MC LEAN,VA,22101,9998
ATLANTIC,4B,VIRGINIA,230,516540,22081,,MERRIFIELD,PX27222,P,8409 LEE HWY,MERRIFIELD,VA,22116,9998
ATLANTIC,4B,VIRGINIA,230,518472,22159,,SPRINGFIELD,PX27707,P,7051 BROOKFIELD PLZ,SPRINGFIELD,VA,22150,9998
ATLANTIC,4B,VIRGINIA,230,510306,22214,,ARLINGTON,PX26044,P,3118 WASHINGTON BLVD,ARLINGTON,VA,22201,9998
ATLANTIC,4B,VIRGINIA,230,510114,22331,,ALEXANDRIA,PX26003,P,1100 WYTHE ST,ALEXANDRIA,VA,22314,9998
ATLANTIC,4B,VIRGINIA,230,510114,22332,,ALEXANDRIA,PX26003,P,1100 WYTHE ST,ALEXANDRIA,VA,22314,9998
ATLANTIC,4B,VIRGINIA,230,514902,22544,P,KING GEORGE,PX26943,P,7993 KINGS HWY,KING GEORGE,VA,22485,9998
ATLANTIC,4B,VIRGINIA,230,518418,22552,P,SPARTA,PX27692,P,24100 SPARTA RD,SPARTA,VA,22552,9998
ATLANTIC,4B,VIRGINIA,230,516072,22558,P,MONTROSS,PX27204,P,15917 KINGS HWY,MONTROSS,VA,22520,9998
ATLANTIC,4B,VIRGINIA,230,516072,22581,P,MONTROSS,PX27204,P,15917 KINGS HWY,MONTROSS,VA,22520,9998
ATLANTIC,4B,VIRGINIA,230,511902,22622,P,CLEAR BROOK,PX26360,P,1164 BRUCETOWN RD,CLEAR BROOK,VA,22624,9998
ATLANTIC,4B,VIRGINIA,230,517704,22746,,RIXEYVILLE,PX27545,P,8623 RIXEYVILLE RD,RIXEYVILLE,VA,22737,9998
ATLANTIC,4B,VIRGINIA,230,514062,22848,P,HARRISONBURG,PX26801,P,3811 S MAIN ST,HARRISONBURG,VA,22801,9998
ATLANTIC,4B,VIRGINIA,230,511716,22904,,CHARLOTTESVILLE,PX26314,P,1155 SEMINOLE TRL,CHARLOTTESVILLE,VA,22906,9998
ATLANTIC,4B,VIRGINIA,230,516756,22989,P,ORANGE,PX27369,P,129 W MAIN ST,ORANGE,VA,22960,9998
ATLANTIC,4B,VIRGINIA,230,513660,23014,,GOOCHLAND,PX26726,P,2972 RIVER RD W,GOOCHLAND,VA,23063,9998
ATLANTIC,4B,VIRGINIA,230,517980,23031,P,SALUDA,PX27596,P,880 GLOUCESTER RD,SALUDA,VA,23149,2596
ATLANTIC,4B,VIRGINIA,230,519770,23081,P,WILLIAMSBURG,PX27999,P,425 N BOUNDARY ST,WILLIAMSBURG,VA,23185,9998
ATLANTIC,4B,VIRGINIA,230,515598,23105,P,MANNBORO,PX27072,P,3800 RICHMOND RD,MANNBORO,VA,23105,9998
ATLANTIC,4B,VIRGINIA,230,514098,23107,P,HAYES,PX26806,P,2344 GEORGE WASHINGTON MEMORIAL HWY,HAYES,VA,23072,9998
ATLANTIC,4B,VIRGINIA,230,514098,23155,P,HAYES,PX26806,P,2344 GEORGE WASHINGTON MEMORIAL HWY,HAYES,VA,23072,9998
ATLANTIC,4B,VIRGINIA,230,515562,23160,,MAIDENS,PX27061,P,2746 MAIDENS LOOP STE E,MAIDENS,VA,23102,9998
ATLANTIC,4B,VIRGINIA,230,519885,23190,P,WOODS CROSS ROADS,PX28040,P,9900 DAVENPORT RD,WOODS CROSS ROADS,VA,23190,9998
ATLANTIC,4B,VIRGINIA,230,517650,23232,,RICHMOND,PX27528,P,1801 BROOK RD,RICHMOND,VA,23232,9998
ATLANTIC,4B,VIRGINIA,230,517650,23284,P,RICHMOND,PX27528,P,1801 BROOK RD,RICHMOND,VA,23232,9998
ATLANTIC,4B,VIRGINIA,230,517650,23298,,RICHMOND,PX27528,P,1801 BROOK RD,RICHMOND,VA,23232,9998
ATLANTIC,4B,VIRGINIA,230,512214,23345,,CRADDOCKVILLE,PX26424,P,34032 CRADDOCKVILLE RD,CRADDOCKVILLE,VA,23341,9998
ATLANTIC,4B,VIRGINIA,230,516642,23396,,OAK HALL,PX27345,P,8133 LANKFORD HWY,OAK HALL,VA,23416,9998
ATLANTIC,4B,VIRGINIA,230,518892,23399,,TEMPERANCEVILLE,PX27810,P,10469 LANKFORD HWY,TEMPERANCEVILLE,VA,23442,9998
ATLANTIC,4B,VIRGINIA,230,511452,23419,P,CAPE CHARLES,PX26254,P,299 RANDOLPH AVE,CAPE CHARLES,VA,23310,9998
ATLANTIC,4B,VIRGINIA,230,511452,23429,P,CAPE CHARLES,PX26254,P,299 RANDOLPH AVE,CAPE CHARLES,VA,23310,9998
ATLANTIC,4B,VIRGINIA,230,519360,23458,P,VIRGINIA BEACH,PX27897,P,501 VIKING DR,VIRGINIA BEACH,VA,23452,9998
ATLANTIC,4B,VIRGINIA,230,519360,23459,,VIRGINIA BEACH,PX27897,P,501 VIKING DR,VIRGINIA BEACH,VA,23452,9998
ATLANTIC,4B,VIRGINIA,230,519360,23460,,VIRGINIA BEACH,PX27897,P,501 VIKING DR,VIRGINIA BEACH,VA,23452,9998
ATLANTIC,4B,VIRGINIA,230,519360,23461,,VIRGINIA BEACH,PX27897,P,501 VIKING DR,VIRGINIA BEACH,VA,23452,9998
ATLANTIC,4B,VIRGINIA,230,513084,23482,P,EXMORE,PX26579,P,12144 BANK AVE,EXMORE,VA,23350,9998
ATLANTIC,4B,VIRGINIA,230,516522,23506,P,NORFOLK,PX27304,P,600 CHURCH ST,NORFOLK,VA,23501,9900
ATLANTIC,4B,VIRGINIA,230,516522,23519,,NORFOLK,PX27304,P,600 CHURCH ST,NORFOLK,VA,23501,9900
ATLANTIC,4B,VIRGINIA,230,517230,23708,,PORTSMOUTH,PX27438,P,933 BROAD ST,PORTSMOUTH,VA,23707,9998
ATLANTIC,4B,VIRGINIA,230,517230,23709,,PORTSMOUTH,PX27438,P,933 BROAD ST,PORTSMOUTH,VA,23707,9998
ATLANTIC,4B,VIRGINIA,230,513288,23822,P,FORD,PX26629,P,9109 BALTIMORE RD,FORD,VA,23850,9998
ATLANTIC,4B,VIRGINIA,230,515820,23873,P,MEREDITHVILLE,PX27139,P,4771 BOYDTON PLANK RD,MEREDITHVILLE,VA,23873,9998
ATLANTIC,4B,VIRGINIA,230,511722,23941,P,CHASE CITY,PX26318,P,960 N MAIN ST,CHASE CITY,VA,23924,9998
ATLANTIC,4B,VIRGINIA,230,513162,23943,P,FARMVILLE,PX26600,P,301 E 3RD ST,FARMVILLE,VA,23901,9998
ATLANTIC,4B,VIRGINIA,230,515652,24113,P,MARTINSVILLE,PX27087,P,1123 SPRUCE ST,MARTINSVILLE,VA,24112,9998
ATLANTIC,4B,VIRGINIA,230,516780,24130,,ORISKANY,PX27371,P,68 ORISKANY SQ,ORISKANY,VA,24130,9998
ATLANTIC,4B,VIRGINIA,230,517410,24142,P,RADFORD,PX27479,P,901 W MAIN ST,RADFORD,VA,24141,9998
ATLANTIC,4B,VIRGINIA,230,510930,24178,P,BLUE RIDGE,PX26154,P,3521 BLUE RIDGE BLVD,BLUE RIDGE,VA,24064,9998
ATLANTIC,4B,VIRGINIA,230,510258,24215,P,APPALACHIA,PX26036,P,534 W MAIN ST,APPALACHIA,VA,24216,9998
ATLANTIC,4B,VIRGINIA,230,517458,24640,P,RAVEN,PX27489,P,561 RAVEN RD,RAVEN,VA,24639,9998
ATLANTIC,4B,VIRGINIA,230,517458,24647,P,RAVEN,PX27489,P,561 RAVEN RD,RAVEN,VA,24639,9998
CENTRAL,4J,KY-WV,400,555766,24751,P,NEMOURS,PX28934,P,5609 FALLS MILLS RD,NEMOURS,WV,24738,9998
CENTRAL,4J,KY-WV,400,555922,24855,,NORTHFORK,PX28967,P,33955 COAL HERITAGE RD,NORTHFORK,WV,24868,9998
CENTRAL,4J,KY-WV,400,556420,24859,P,PINEVILLE,PX29030,P,145 MAIN AVE,PINEVILLE,WV,24874,9998
CENTRAL,4J,KY-WV,400,554722,24902,P,LEWISBURG,PX28775,P,1129 WASHINGTON ST E,LEWISBURG,WV,24901,9998
CENTRAL,4J,KY-WV,400,554380,25152,P,KINCAID,PX28730,P,7598 DEEP WATER MOUNTAIN RD,KINCAID,WV,25119,9998
CENTRAL,4J,KY-WV,400,550300,25180,,ARNETT,PX28109,P,4461 COAL RIVER RD,ARNETT,WV,25007,9998
CENTRAL,4J,KY-WV,400,557626,25187,,SOUTHSIDE,PX29214,P,26460 KANAWHA VALLEY RD,SOUTHSIDE,WV,25187,9998
CENTRAL,4J,KY-WV,400,556972,25245,,RIPLEY,PX29109,P,114 MAIN ST W,RIPLEY,WV,25271,9998
CENTRAL,4J,KY-WV,400,551458,25350,P,CHARLESTON,PX28292,P,1002 LEE ST E,CHARLESTON,WV,25301,9998
CENTRAL,4J,KY-WV,400,551458,25389,,CHARLESTON,PX28292,P,1002 LEE ST E,CHARLESTON,WV,25301,9998
CENTRAL,4J,KY-WV,400,553528,25410,P,HARPERS FERRY,PX28610,P,1010 WASHINGTON ST,HARPERS FERRY,WV,25425,9998
CENTRAL,4J,KY-WV,400,551152,25440,P,BUNKER HILL,PX28242,P,9604 WINCHESTER AVE,BUNKER HILL,WV,25413,9998
CENTRAL,4J,KY-WV,400,550096,25572,,ALKOL,PX28082,P,5 BULGER RD,ALKOL,WV,25501,9998
CENTRAL,4J,KY-WV,400,551482,25665,P,CHATTAROY,PX28295,P,16 POST OFFICE DR,CHATTAROY,WV,25667,9998
CENTRAL,4J,KY-WV,400,556828,25686,P,RED JACKET,PX29089,P,1 MATE CREEK RD,RED JACKET,WV,25692,9998
CENTRAL,4J,KY-WV,400,553894,25770,P,HUNTINGTON,PX28663,P,1000 VIRGINIA AVE W,HUNTINGTON,WV,25704,9998
CENTRAL,4J,KY-WV,400,553894,25771,P,HUNTINGTON,PX28663,P,1000 VIRGINIA AVE W,HUNTINGTON,WV,25704,9998
CENTRAL,4J,KY-WV,400,557320,25833,P,SCARBRO,PX29164,P,1379 SCARBRO RD,SCARBRO,WV,25917,9998
CENTRAL,4J,KY-WV,400,550564,25860,P,BECKLEY,PX28152,P,134 INDUSTRIAL DR,BECKLEY,WV,25801,9998
CENTRAL,4J,KY-WV,400,554998,25913,,MC GRAWS,PX28855,P,2487 MCGRAWS RD,MC GRAWS,WV,25875,9998
CENTRAL,4J,KY-WV,400,552946,26219,P,FRENCH CREEK,PX28517,P,7688 RT 20 SOUTH RD,FRENCH CREEK,WV,26218,9998
CENTRAL,4J,KY-WV,400,555574,26502,P,MORGANTOWN,PX28901,P,300 POSTAL PLZ,MORGANTOWN,WV,26508,9998
CENTRAL,4J,KY-WV,400,555142,26561,,MANNINGTON,PX28829,P,113 WATER ST,MANNINGTON,WV,26582,9998
CENTRAL,4J,KY-WV,400,552694,26586,,FAIRMONT,PX28474,P,331 MADISON ST,FAIRMONT,WV,26554,9998
ATLANTIC,4B,NORTH CAROLINA,270,365280,27031,P,MOUNT AIRY,PY15954,P,111 S MAIN ST,MOUNT AIRY,NC,27030,3840
ATLANTIC,4B,NORTH CAROLINA,270,368712,27108,P,WINSTON SALEM,PY16832,P,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105,6049
ATLANTIC,4B,NORTH CAROLINA,270,368712,27109,,WINSTON SALEM,PY16832,P,1500 N PATTERSON AVE,WINSTON SALEM,NC,27105,6049
ATLANTIC,4B,NORTH CAROLINA,270,366848,27237,P,SANFORD,PY16384,P,1200 S HORNER BLVD,SANFORD,NC,27330,9998
ATLANTIC,4B,NORTH CAROLINA,270,363192,27495,,GREENSBORO,PY15458,P,201 N MURROW BLVD,GREENSBORO,NC,27401,2914
ATLANTIC,4B,NORTH CAROLINA,270,363104,27531,,GOLDSBORO,PY15430,P,200 N WILLIAM ST,GOLDSBORO,NC,27530,9998
ATLANTIC,4B,NORTH CAROLINA,270,366352,27625,P,RALEIGH,PY16260,P,1 FLORETTA PL RM 88,RALEIGH,NC,27676,9803
ATLANTIC,4B,NORTH CAROLINA,270,366352,27676,P,RALEIGH,PY16260,P,1 FLORETTA PL RM 88,RALEIGH,NC,27676,9803
ATLANTIC,4B,NORTH CAROLINA,270,362192,27706,,DURHAM,PY15179,P,323 E CHAPEL HILL ST,DURHAM,NC,27701,9998
ATLANTIC,4B,NORTH CAROLINA,270,363552,27930,P,HERTFORD,PY15551,P,115 W GRUBB ST,HERTFORD,NC,27944,9998
ATLANTIC,4B,NORTH CAROLINA,270,362000,28035,P,DAVIDSON,PY15119,P,99 JACKSON ST,DAVIDSON,NC,28036,9721
ATLANTIC,4B,NORTH CAROLINA,270,361392,28244,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28246,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28254,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28260,P,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28265,P,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28275,P,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28280,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28281,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28282,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28284,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28285,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,361392,28287,,CHARLOTTE,PY14993,P,201 N MCDOWELL ST,CHARLOTTE,NC,28204,9798
ATLANTIC,4B,NORTH CAROLINA,270,362680,28308,,FAYETTEVILLE,PY15309,P,301 GREEN ST STE 200,FAYETTEVILLE,NC,28301,5053
ATLANTIC,4B,NORTH CAROLINA,270,365744,28319,P,ORRUM,PY16110,P,1545 S CREEK RD,ORRUM,NC,28369,9275
ATLANTIC,4B,NORTH CAROLINA,270,368640,28407,P,WILMINGTON,PY16820,P,152 N FRONT ST,WILMINGTON,NC,28401,3925
ATLANTIC,4B,NORTH CAROLINA,270,363446,28533,,HAVELOCK,PY15522,P,133 US HIGHWAY 70 W,HAVELOCK,NC,28532,9431
ATLANTIC,4B,NORTH CAROLINA,270,363928,28542,P,JACKSONVILLE,PY15633,P,719 NEW BRIDGE ST,JACKSONVILLE,NC,28540,5447
ATLANTIC,4B,NORTH CAROLINA,270,363928,28545,,JACKSONVILLE,PY15633,P,719 NEW BRIDGE ST,JACKSONVILLE,NC,28540,5447
ATLANTIC,4B,NORTH CAROLINA,270,360304,28810,,ASHEVILLE,PY14730,P,591 BREVARD RD,ASHEVILLE,NC,28810,0001
SOUTHERN,4G,SOUTH CAROLINA,290,459720,29132,P,WINNSBORO,PX24825,P,144 N CONGRESS ST,WINNSBORO,SC,29180,1161
SOUTHERN,4G,SOUTH CAROLINA,290,453180,29143,P,GABLE,PX23926,P,12306 HWY 301,GABLE,SC,29051,9679
SOUTHERN,4G,SOUTH CAROLINA,290,451800,29222,,COLUMBIA,PX23727,P,1601 ASSEMBLY ST,COLUMBIA,SC,29201,9998
SOUTHERN,4G,SOUTH CAROLINA,290,451800,29228,P,COLUMBIA,PX23727,P,1601 ASSEMBLY ST,COLUMBIA,SC,29201,9998
SOUTHERN,4G,SOUTH CAROLINA,290,451800,29292,P,COLUMBIA,PX23727,P,1601 ASSEMBLY ST,COLUMBIA,SC,29201,9998
SOUTHERN,4G,SOUTH CAROLINA,290,459140,29433,P,WALTERBORO,PX24765,P,333 E WASHINGTON ST,WALTERBORO,SC,29488,9998
SOUTHERN,4G,SOUTH CAROLINA,290,457700,29447,P,SAINT GEORGE,PX24544,P,5988 W JIM BILTON BLVD,SAINT GEORGE,SC,29477,9998
SOUTHERN,4G,SOUTH CAROLINA,290,457320,29724,P,RICHBURG,PX24492,P,109 BROAD ST,RICHBURG,SC,29729,9236
SOUTHERN,4G,SOUTH CAROLINA,290,457520,29734,,ROCK HILL,PX24517,P,206 WILSON ST S,ROCK HILL,SC,29730,4441
